time,station,temp_c,temp_f,wind_speed_km,wind_speed_mi
2025-12-04T23:38:39Z,KHGR,0,32,14.832,9.27
2025-12-05T01:03:31Z,KHGR,-2,28.4,14.832,9.27
2025-12-05T03:00:10Z,KHGR,-2,28.4,7.416,4.635
2025-12-05T03:53:00Z,KHGR,-2,28.4,5.544,3.465
2025-12-05T04:24:05Z,KHGR,-3,26.6,7.416,4.635
2025-12-05T04:48:55Z,KHGR,-3,26.6,9.252,5.782
2025-12-05T05:15:19Z,KHGR,-3,26.6,9.252,5.782
2025-12-05T05:42:42Z,KHGR,-3,26.6,12.96,8.1
2025-12-05T06:22:21Z,KHGR,-3,26.6,11.124,6.952
2025-12-05T06:53:28Z,KHGR,-3,26.6,7.416,4.635
2025-12-05T07:16:33Z,KHGR,-3,26.6,11.124,6.952
2025-12-05T07:40:25Z,KHGR,-3,26.6,12.96,8.1
2025-12-05T08:19:54Z,KHGR,-3,26.6,12.96,8.1
2025-12-05T08:48:41Z,KHGR,-3,26.6,5.544,3.465
2025-12-05T09:15:36Z,KHGR,-3,26.6,9.252,5.782
2025-12-05T09:42:08Z,KHGR,-3,26.6,9.252,5.782
2025-12-05T10:15:38Z,KHGR,-3,26.6,11.124,6.952
2025-12-05T10:45:02Z,KHGR,-3,26.6,11.124,6.952
2025-12-05T11:13:53Z,KHGR,-3,26.6,7.416,4.635
2025-12-05T11:37:58Z,KHGR,-3,26.6,9.252,5.782
2025-12-05T12:28:19Z,KHGR,-3,26.6,12.96,8.1
2025-12-05T13:08:50Z,KHGR,-3,26.6,9.252,5.782
2025-12-05T13:48:40Z,KHGR,-3,26.6,11.124,6.952
2025-12-05T14:14:45Z,KHGR,-3,26.6,9.252,5.782
2025-12-05T14:43:52Z,KHGR,-3,26.6,7.416,4.635
2025-12-05T15:15:18Z,KHGR,-3,26.6,9.252,5.782
2025-12-05T15:43:10Z,KHGR,-3,26.6,11.124,6.952
2025-12-05T16:17:50Z,KHGR,-2,28.4,11.124,6.952
2025-12-05T16:49:00Z,KHGR,-2,28.4,16.668,10.417
2025-12-05T17:14:09Z,KHGR,-2,28.4,14.832,9.27
2025-12-05T17:41:11Z,KHGR,-2,28.4,9.252,5.782
2025-12-05T18:18:11Z,KHGR,-2,28.4,11.124,6.952
2025-12-05T18:48:47Z,KHGR,-2,28.4,12.96,8.1
2025-12-05T19:11:39Z,KHGR,-1,30.2,11.124,6.952
2025-12-05T19:35:58Z,KHGR,-1,30.2,12.96,8.1
2025-12-05T20:15:57Z,KHGR,-1,30.2,9.252,5.782
2025-12-05T20:42:51Z,KHGR,-1,30.2,11.124,6.952
2025-12-05T21:13:13Z,KHGR,-1,30.2,5.544,3.465
2025-12-05T21:38:52Z,KHGR,-1,30.2,9.252,5.782
2025-12-05T22:13:35Z,KHGR,-2,28.4,9.252,5.782
2025-12-05T22:41:28Z,KHGR,-2,28.4,5.544,3.465
2025-12-05T23:13:49Z,KHGR,-2,28.4,5.544,3.465
2025-12-05T23:37:08Z,KHGR,-2,28.4,0,0
2025-12-06T00:59:55Z,KHGR,-2,28.4,0,0
2025-12-06T02:41:19Z,KHGR,-2,28.4,5.544,3.465
2025-12-06T03:39:50Z,KHGR,-2,28.4,5.544,3.465
2025-12-06T04:16:13Z,KHGR,-2,28.4,0,0
2025-12-06T04:42:46Z,KHGR,-2,28.4,0,0
2025-12-06T05:13:50Z,KHGR,-2,28.4,0,0
2025-12-06T05:41:12Z,KHGR,-2,28.4,0,0
2025-12-06T06:19:33Z,KHGR,-2,28.4,0,0
2025-12-06T06:48:03Z,KHGR,-2,28.4,0,0
2025-12-06T07:13:18Z,KHGR,-1.7,28.94,0,0
2025-12-06T07:35:54Z,KHGR,-2,28.4,5.544,3.465
2025-12-06T08:17:12Z,KHGR,-2,28.4,0,0
2025-12-06T08:44:35Z,KHGR,-2,28.4,0,0
2025-12-06T09:13:20Z,KHGR,-2,28.4,0,0
2025-12-06T09:37:35Z,KHGR,-2,28.4,0,0
2025-12-06T10:13:26Z,KHGR,-2,28.4,5.544,3.465
2025-12-06T10:40:59Z,KHGR,-2,28.4,0,0
2025-12-06T11:11:11Z,KHGR,-2,28.4,0,0
2025-12-06T11:35:06Z,KHGR,-2,28.4,0,0
2025-12-06T12:24:11Z,KHGR,-2,28.4,0,0
2025-12-06T13:02:34Z,KHGR,-2,28.4,0,0
2025-12-06T13:42:13Z,KHGR,-1,30.2,5.544,3.465
2025-12-06T14:12:14Z,KHGR,-1,30.2,7.416,4.635
2025-12-06T14:38:48Z,KHGR,0,32,0,0
2025-12-06T15:12:45Z,KHGR,1,33.8,7.416,4.635
2025-12-06T15:37:16Z,KHGR,1,33.8,5.544,3.465
2025-12-06T16:15:38Z,KHGR,1,33.8,7.416,4.635
2025-12-06T16:43:48Z,KHGR,1,33.8,0,0
2025-12-06T17:11:52Z,KHGR,2,35.6,7.416,4.635
2025-12-06T17:37:37Z,KHGR,3,37.4,11.124,6.952
2025-12-06T18:18:18Z,KHGR,3,37.4,14.832,9.27
2025-12-06T18:46:24Z,KHGR,4,39.2,14.832,9.27
2025-12-06T19:10:28Z,KHGR,4,39.2,11.124,6.952
2025-12-06T19:34:46Z,KHGR,4,39.2,7.416,4.635
2025-12-06T20:14:42Z,KHGR,4,39.2,9.252,5.782
2025-12-06T20:39:42Z,KHGR,4,39.2,7.416,4.635
2025-12-06T21:11:52Z,KHGR,5,41,9.252,5.782
2025-12-06T21:36:14Z,KHGR,5,41,7.416,4.635
2025-12-06T22:12:54Z,KHGR,4,39.2,7.416,4.635
2025-12-06T22:39:57Z,KHGR,4,39.2,0,0
2025-12-06T23:12:51Z,KHGR,4,39.2,5.544,3.465
2025-12-06T23:37:15Z,KHGR,4,39.2,9.252,5.782
2025-12-07T01:09:02Z,KHGR,4,39.2,0,0
2025-12-07T03:10:50Z,KHGR,2,35.6,12.96,8.1
2025-12-07T04:08:53Z,KHGR,3,37.4,7.416,4.635
2025-12-07T04:49:21Z,KHGR,3,37.4,7.416,4.635
2025-12-07T05:13:16Z,KHGR,3,37.4,9.252,5.782
2025-12-07T05:39:52Z,KHGR,3,37.4,7.416,4.635
2025-12-07T06:19:33Z,KHGR,3,37.4,9.252,5.782
2025-12-07T06:47:54Z,KHGR,3,37.4,9.252,5.782
2025-12-07T07:13:34Z,KHGR,3,37.4,9.252,5.782
2025-12-07T07:35:53Z,KHGR,3,37.4,9.252,5.782
2025-12-07T08:17:04Z,KHGR,3,37.4,7.416,4.635
2025-12-07T08:43:06Z,KHGR,3,37.4,9.252,5.782
2025-12-07T09:13:50Z,KHGR,2,35.6,11.124,6.952
2025-12-07T09:38:26Z,KHGR,2,35.6,11.124,6.952
2025-12-07T10:13:04Z,KHGR,2,35.6,9.252,5.782
2025-12-07T10:40:08Z,KHGR,2,35.6,7.416,4.635
2025-12-07T11:10:47Z,KHGR,2.2,35.96,5.4,3.375
2025-12-07T11:34:47Z,KHGR,2,35.6,5.544,3.465
2025-12-07T12:23:50Z,KHGR,2,35.6,0,0
2025-12-07T13:01:30Z,KHGR,1,33.8,5.544,3.465
2025-12-07T13:40:53Z,KHGR,2,35.6,5.544,3.465
2025-12-07T14:12:37Z,KHGR,2,35.6,9.252,5.782
2025-12-07T14:39:19Z,KHGR,3,37.4,7.416,4.635
2025-12-07T15:12:30Z,KHGR,3,37.4,11.124,6.952
2025-12-07T15:36:04Z,KHGR,4,39.2,14.832,9.27
2025-12-07T16:15:04Z,KHGR,4,39.2,12.96,8.1
2025-12-07T16:43:10Z,KHGR,4,39.2,14.832,9.27
2025-12-07T17:11:24Z,KHGR,4,39.2,12.96,8.1
2025-12-07T17:37:51Z,KHGR,5,41,16.668,10.417
2025-12-07T18:18:14Z,KHGR,5,41,14.832,9.27
2025-12-07T18:46:18Z,KHGR,6,42.8,12.96,8.1
2025-12-07T19:11:08Z,KHGR,6,42.8,7.416,4.635
2025-12-07T19:34:54Z,KHGR,6,42.8,12.96,8.1
2025-12-07T20:14:32Z,KHGR,6,42.8,12.96,8.1
2025-12-07T20:39:31Z,KHGR,7,44.6,0,0
2025-12-07T21:11:22Z,KHGR,7,44.6,12.96,8.1
2025-12-07T21:34:55Z,KHGR,6,42.8,7.416,4.635
2025-12-07T22:12:54Z,KHGR,4,39.2,9.252,5.782
2025-12-07T22:39:35Z,KHGR,3,37.4,7.416,4.635
2025-12-07T23:13:22Z,KHGR,3,37.4,11.124,6.952
2025-12-07T23:35:51Z,KHGR,4,39.2,12.96,8.1
2025-12-08T01:03:15Z,KHGR,4,39.2,11.124,6.952
2025-12-08T03:03:12Z,KHGR,1,33.8,0,0
2025-12-08T04:06:26Z,KHGR,3,37.4,5.544,3.465
2025-12-08T04:52:09Z,KHGR,2,35.6,7.416,4.635
2025-12-08T05:16:58Z,KHGR,3,37.4,9.252,5.782
2025-12-08T05:44:32Z,KHGR,3,37.4,12.96,8.1
2025-12-08T06:24:01Z,KHGR,3,37.4,12.96,8.1
2025-12-08T06:55:49Z,KHGR,3,37.4,9.252,5.782
2025-12-08T07:19:40Z,KHGR,3,37.4,11.124,6.952
2025-12-08T07:42:42Z,KHGR,3,37.4,11.124,6.952
2025-12-08T08:22:10Z,KHGR,3,37.4,18.504,11.565
2025-12-08T08:52:23Z,KHGR,2,35.6,24.084,15.052
2025-12-08T09:21:27Z,KHGR,1,33.8,20.376,12.735
2025-12-08T09:48:18Z,KHGR,1,33.8,20.376,12.735
2025-12-08T10:16:54Z,KHGR,0,32,18.504,11.565
2025-12-08T10:47:14Z,KHGR,-1,30.2,16.668,10.417
2025-12-08T11:13:32Z,KHGR,-2,28.4,18.504,11.565
2025-12-08T11:39:09Z,KHGR,-2,28.4,14.832,9.27
2025-12-08T12:28:10Z,KHGR,-2,28.4,12.96,8.1
2025-12-08T13:10:52Z,KHGR,-2,28.4,9.252,5.782
2025-12-08T13:51:09Z,KHGR,-2,28.4,11.124,6.952
2025-12-08T14:15:10Z,KHGR,-2,28.4,14.832,9.27
2025-12-08T14:45:44Z,KHGR,-1,30.2,14.832,9.27
2025-12-08T15:15:51Z,KHGR,-1,30.2,18.504,11.565
2025-12-08T15:42:34Z,KHGR,-1,30.2,0,0
2025-12-08T16:19:10Z,KHGR,-1,30.2,0,0
2025-12-08T16:50:28Z,KHGR,-1,30.2,0,0
2025-12-08T17:15:21Z,KHGR,-1,30.2,22.212,13.882
2025-12-08T17:43:03Z,KHGR,-2,28.4,0,0
2025-12-08T18:21:23Z,KHGR,-2,28.4,22.212,13.882
2025-12-08T18:53:56Z,KHGR,-2,28.4,0,0
2025-12-08T19:11:49Z,KHGR,-2,28.4,22.212,13.882
2025-12-08T19:37:00Z,KHGR,-3,26.6,0,0
2025-12-08T20:15:58Z,KHGR,-3,26.6,0,0
2025-12-08T20:43:43Z,KHGR,-3,26.6,22.212,13.882
2025-12-08T21:12:52Z,KHGR,-3,26.6,20.376,12.735
2025-12-08T21:37:16Z,KHGR,-4,24.8,20.376,12.735
2025-12-08T22:14:04Z,KHGR,-4,24.8,14.832,9.27
2025-12-08T22:41:56Z,KHGR,-4,24.8,18.504,11.565
2025-12-08T23:13:35Z,KHGR,-4,24.8,16.668,10.417
2025-12-08T23:38:16Z,KHGR,-4,24.8,16.668,10.417
2025-12-09T01:02:45Z,KHGR,-5,23,12.96,8.1
2025-12-09T02:59:13Z,KHGR,-6,21.2,11.124,6.952
2025-12-09T03:51:25Z,KHGR,-6,21.2,9.252,5.782
2025-12-09T04:22:59Z,KHGR,-7,19.4,7.416,4.635
2025-12-09T04:48:12Z,KHGR,-7,19.4,7.416,4.635
2025-12-09T05:14:52Z,KHGR,-7,19.4,0,0
2025-12-09T05:42:36Z,KHGR,-7,19.4,5.544,3.465
2025-12-09T06:22:49Z,KHGR,-8,17.6,0,0
2025-12-09T06:53:49Z,KHGR,-8,17.6,0,0
2025-12-09T07:17:07Z,KHGR,-8,17.6,0,0
2025-12-09T07:41:39Z,KHGR,-8,17.6,0,0
2025-12-09T08:21:02Z,KHGR,-8,17.6,0,0
2025-12-09T08:50:45Z,KHGR,-8,17.6,0,0
2025-12-09T09:18:05Z,KHGR,-8,17.6,0,0
2025-12-09T09:44:01Z,KHGR,-9,15.8,0,0
2025-12-09T10:17:17Z,KHGR,-9,15.8,0,0
2025-12-09T10:47:15Z,KHGR,-10,14,7.416,4.635
2025-12-09T11:13:52Z,KHGR,-10,14,7.416,4.635
2025-12-09T11:38:50Z,KHGR,-9,15.8,0,0
2025-12-09T12:28:46Z,KHGR,-9,15.8,7.416,4.635
2025-12-09T13:12:31Z,KHGR,-9,15.8,0,0
2025-12-09T13:52:06Z,KHGR,-8,17.6,0,0
2025-12-09T14:16:22Z,KHGR,-7,19.4,5.544,3.465
2025-12-09T14:46:50Z,KHGR,-7,19.4,5.544,3.465
2025-12-09T15:16:59Z,KHGR,-6.1,21.02,9.36,5.85
2025-12-09T15:42:53Z,KHGR,-6,21.2,14.832,9.27
2025-12-09T16:19:44Z,KHGR,-5,23,11.124,6.952
2025-12-09T16:49:55Z,KHGR,-4,24.8,16.668,10.417
2025-12-09T17:15:11Z,KHGR,-4,24.8,18.504,11.565
2025-12-09T17:42:55Z,KHGR,-4,24.8,11.124,6.952
2025-12-09T18:18:48Z,KHGR,-3,26.6,14.832,9.27
2025-12-09T18:49:50Z,KHGR,-3,26.6,14.832,9.27
2025-12-09T19:11:20Z,KHGR,-2.8,26.96,16.56,10.35
2025-12-09T19:35:19Z,KHGR,-2,28.4,14.832,9.27
2025-12-09T20:14:33Z,KHGR,-2,28.4,20.376,12.735
2025-12-09T20:38:58Z,KHGR,-2,28.4,20.376,12.735
2025-12-09T21:12:17Z,KHGR,-1,30.2,18.504,11.565
2025-12-09T21:38:36Z,KHGR,-1,30.2,18.504,11.565
2025-12-09T22:14:59Z,KHGR,-2,28.4,18.504,11.565
2025-12-09T22:40:21Z,KHGR,-2,28.4,16.668,10.417
2025-12-09T23:14:54Z,KHGR,-2,28.4,18.504,11.565
2025-12-09T23:37:37Z,KHGR,-2,28.4,24.084,15.052
2025-12-10T01:04:32Z,KHGR,-2,28.4,24.084,15.052
2025-12-10T03:06:03Z,KHGR,-3,26.6,14.832,9.27
2025-12-10T04:06:29Z,KHGR,-2,28.4,11.124,6.952
2025-12-10T04:52:12Z,KHGR,-2,28.4,11.124,6.952
2025-12-10T05:16:11Z,KHGR,-2,28.4,12.96,8.1
2025-12-10T05:43:43Z,KHGR,-2,28.4,12.96,8.1
2025-12-10T06:22:42Z,KHGR,-2,28.4,16.668,10.417
2025-12-10T06:54:23Z,KHGR,-1,30.2,14.832,9.27
2025-12-10T07:17:53Z,KHGR,-1,30.2,18.504,11.565
2025-12-10T07:41:56Z,KHGR,-1,30.2,12.96,8.1
2025-12-10T08:20:40Z,KHGR,-1,30.2,9.252,5.782
2025-12-10T08:50:32Z,KHGR,-1,30.2,9.252,5.782
2025-12-10T09:18:09Z,KHGR,-1,30.2,14.832,9.27
2025-12-10T09:45:38Z,KHGR,-1,30.2,12.96,8.1
2025-12-10T10:21:16Z,KHGR,-1,30.2,12.96,8.1
2025-12-10T10:51:05Z,KHGR,-1,30.2,14.832,9.27
2025-12-10T11:14:51Z,KHGR,-1,30.2,12.96,8.1
2025-12-10T11:39:00Z,KHGR,-1,30.2,12.96,8.1
2025-12-10T12:29:17Z,KHGR,-1,30.2,22.212,13.882
2025-12-10T13:12:49Z,KHGR,0,32,18.504,11.565
2025-12-10T13:54:17Z,KHGR,0,32,12.96,8.1
2025-12-10T14:17:09Z,KHGR,0,32,12.96,8.1
2025-12-10T14:48:09Z,KHGR,1,33.8,14.832,9.27
2025-12-10T15:17:24Z,KHGR,1,33.8,16.668,10.417
2025-12-10T15:44:15Z,KHGR,2,35.6,14.832,9.27
2025-12-10T16:20:53Z,KHGR,2,35.6,16.668,10.417
2025-12-10T16:51:26Z,KHGR,2,35.6,16.668,10.417
2025-12-10T17:19:34Z,KHGR,2,35.6,11.124,6.952
2025-12-10T17:45:44Z,KHGR,3,37.4,14.832,9.27
2025-12-10T18:22:11Z,KHGR,3,37.4,7.416,4.635
2025-12-10T18:51:41Z,KHGR,3,37.4,5.544,3.465
2025-12-10T19:13:24Z,KHGR,3,37.4,0,0
2025-12-10T19:39:50Z,KHGR,3,37.4,0,0
2025-12-10T20:16:41Z,KHGR,3,37.4,9.252,5.782
2025-12-10T20:56:09Z,KHGR,3,37.4,11.124,6.952
2025-12-10T21:15:40Z,KHGR,3,37.4,11.124,6.952
2025-12-10T21:42:41Z,KHGR,3,37.4,11.124,6.952
2025-12-10T22:15:03Z,KHGR,3,37.4,9.252,5.782
2025-12-10T22:43:19Z,KHGR,3,37.4,5.544,3.465
2025-12-10T23:38:59Z,KHGR,3,37.4,9.252,5.782
2025-12-11T01:05:16Z,KHGR,5,41,9.252,5.782
2025-12-11T03:08:38Z,KHGR,6,42.8,14.832,9.27
2025-12-11T04:08:31Z,KHGR,6,42.8,16.668,10.417
2025-12-11T04:53:04Z,KHGR,5,41,0,0
2025-12-11T05:17:46Z,KHGR,3,37.4,0,0
2025-12-11T05:45:13Z,KHGR,3,37.4,27.792,17.37
2025-12-11T06:23:51Z,KHGR,3,37.4,27.792,17.37
2025-12-11T06:55:53Z,KHGR,2,35.6,0,0
2025-12-11T07:19:23Z,KHGR,2,35.6,22.212,13.882
2025-12-11T07:42:53Z,KHGR,2,35.6,18.504,11.565
2025-12-11T08:21:13Z,KHGR,2,35.6,0,0
2025-12-11T08:50:59Z,KHGR,1,33.8,0,0
2025-12-11T09:19:46Z,KHGR,1,33.8,27.792,17.37
2025-12-11T09:45:54Z,KHGR,1,33.8,0,0
2025-12-11T10:16:44Z,KHGR,0,32,27.792,17.37
2025-12-11T10:48:18Z,KHGR,0,32,0,0
2025-12-11T11:13:42Z,KHGR,-1,30.2,27.792,17.37
2025-12-11T11:39:39Z,KHGR,-1,30.2,0,0
2025-12-11T12:29:56Z,KHGR,-1,30.2,0,0
2025-12-11T13:22:06Z,KHGR,-1,30.2,24.084,15.052
2025-12-11T13:55:06Z,KHGR,-1,30.2,0,0
2025-12-11T14:17:59Z,KHGR,-1,30.2,0,0
2025-12-11T14:47:22Z,KHGR,-1,30.2,27.792,17.37
2025-12-11T15:16:50Z,KHGR,-1,30.2,0,0
2025-12-11T15:46:27Z,KHGR,-1,30.2,31.5,19.688
2025-12-11T16:21:00Z,KHGR,0,32,0,0
2025-12-11T16:54:49Z,KHGR,0,32,25.92,16.2
2025-12-11T17:22:07Z,KHGR,1,33.8,25.92,16.2
2025-12-11T17:52:55Z,KHGR,1,33.8,0,0
2025-12-11T18:19:53Z,KHGR,1,33.8,0,0
2025-12-11T18:53:23Z,KHGR,1,33.8,0,0
2025-12-11T19:16:00Z,KHGR,1,33.8,29.628,18.517
2025-12-11T19:39:39Z,KHGR,0,32,0,0
2025-12-11T20:17:16Z,KHGR,0,32,27.792,17.37
2025-12-11T20:41:59Z,KHGR,0,32,0,0
2025-12-11T21:15:48Z,KHGR,0,32,0,0
2025-12-11T21:40:19Z,KHGR,0,32,24.084,15.052
2025-12-11T22:14:32Z,KHGR,0,32,0,0
2025-12-11T22:42:48Z,KHGR,0,32,0,0
2025-12-11T23:14:06Z,KHGR,-1,30.2,25.92,16.2
2025-12-11T23:38:54Z,KHGR,0,32,25.92,16.2
2025-12-12T01:05:05Z,KHGR,-1,30.2,0,0
2025-12-12T03:07:17Z,KHGR,-1,30.2,22.212,13.882
2025-12-12T04:08:03Z,KHGR,-1,30.2,0,0
2025-12-12T04:52:22Z,KHGR,-1,30.2,18.504,11.565
2025-12-12T05:16:25Z,KHGR,-1,30.2,11.124,6.952
2025-12-12T05:44:27Z,KHGR,-1,30.2,18.504,11.565
2025-12-12T06:22:43Z,KHGR,-2,28.4,9.252,5.782
2025-12-12T06:54:21Z,KHGR,-3,26.6,12.96,8.1
2025-12-12T07:18:33Z,KHGR,-3,26.6,11.124,6.952
2025-12-12T07:42:02Z,KHGR,-2,28.4,18.504,11.565
2025-12-12T08:20:38Z,KHGR,-2,28.4,20.376,12.735
2025-12-12T08:51:45Z,KHGR,-2,28.4,9.252,5.782
2025-12-12T09:19:00Z,KHGR,-1,30.2,7.416,4.635
2025-12-12T09:45:18Z,KHGR,-2,28.4,12.96,8.1
2025-12-12T10:16:00Z,KHGR,-3,26.6,20.376,12.735
2025-12-12T10:46:20Z,KHGR,-3,26.6,0,0
2025-12-12T11:14:19Z,KHGR,-4,24.8,12.96,8.1
2025-12-12T11:40:35Z,KHGR,-4,24.8,0,0
2025-12-12T12:28:11Z,KHGR,-3,26.6,9.252,5.782
2025-12-12T13:10:43Z,KHGR,-3,26.6,7.416,4.635
2025-12-12T13:51:36Z,KHGR,-3,26.6,7.416,4.635
2025-12-12T14:14:58Z,KHGR,-2.2,28.04,7.56,4.725
2025-12-12T14:40:14Z,KHGR,-2,28.4,12.96,8.1
2025-12-12T15:16:16Z,KHGR,-1,30.2,12.96,8.1
2025-12-12T15:43:24Z,KHGR,-1,30.2,11.124,6.952
2025-12-12T16:16:57Z,KHGR,0,32,20.376,12.735
2025-12-12T16:46:47Z,KHGR,1,33.8,16.668,10.417
2025-12-12T17:14:03Z,KHGR,0,32,16.668,10.417
2025-12-12T17:42:36Z,KHGR,0,32,16.668,10.417
2025-12-12T18:21:33Z,KHGR,0,32,16.668,10.417
2025-12-12T18:52:34Z,KHGR,0,32,16.668,10.417
2025-12-12T19:12:54Z,KHGR,1,33.8,18.504,11.565
2025-12-12T19:37:16Z,KHGR,1,33.8,16.668,10.417
2025-12-12T20:15:52Z,KHGR,1,33.8,12.96,8.1
2025-12-12T20:43:16Z,KHGR,1,33.8,9.252,5.782
2025-12-12T21:13:13Z,KHGR,1,33.8,7.416,4.635
2025-12-12T21:37:40Z,KHGR,0,32,9.252,5.782
2025-12-12T22:13:58Z,KHGR,1,33.8,5.544,3.465
2025-12-12T22:42:48Z,KHGR,-1,30.2,0,0
2025-12-12T23:14:13Z,KHGR,-1,30.2,0,0
2025-12-12T23:37:56Z,KHGR,-1,30.2,5.544,3.465
2025-12-13T01:00:56Z,KHGR,-2,28.4,0,0
2025-12-13T02:46:43Z,KHGR,-4,24.8,0,0
2025-12-13T03:45:28Z,KHGR,-4,24.8,0,0
2025-12-13T04:19:50Z,KHGR,-5,23,7.416,4.635
2025-12-13T04:46:12Z,KHGR,-5,23,9.252,5.782
2025-12-13T05:14:36Z,KHGR,-5,23,7.416,4.635
2025-12-13T05:42:51Z,KHGR,-5,23,0,0
2025-12-13T06:19:57Z,KHGR,-5,23,0,0
2025-12-13T06:50:47Z,KHGR,-4,24.8,5.544,3.465
2025-12-13T07:13:18Z,KHGR,-6,21.2,7.416,4.635
2025-12-13T07:38:38Z,KHGR,-4,24.8,0,0
2025-12-13T08:17:43Z,KHGR,-4,24.8,9.252,5.782
2025-12-13T08:45:14Z,KHGR,-4,24.8,0,0
2025-12-13T09:13:35Z,KHGR,-3,26.6,5.544,3.465
2025-12-13T09:38:50Z,KHGR,-4,24.8,5.544,3.465
2025-12-13T10:13:30Z,KHGR,-4,24.8,7.416,4.635
2025-12-13T10:41:38Z,KHGR,-3,26.6,0,0
2025-12-13T11:11:24Z,KHGR,-3,26.6,7.416,4.635
2025-12-13T11:35:00Z,KHGR,-3,26.6,0,0
2025-12-13T12:25:15Z,KHGR,-3,26.6,0,0
2025-12-13T13:03:38Z,KHGR,-3,26.6,5.544,3.465
2025-12-13T13:42:56Z,KHGR,-3,26.6,5.544,3.465
2025-12-13T14:12:53Z,KHGR,-3,26.6,9.252,5.782
2025-12-13T14:39:57Z,KHGR,-2,28.4,0,0
2025-12-13T15:40:03Z,KHGR,-1,30.2,9.252,5.782
2025-12-13T16:17:42Z,KHGR,2,35.6,7.416,4.635
2025-12-13T16:47:46Z,KHGR,3,37.4,9.252,5.782
2025-12-13T17:12:22Z,KHGR,3,37.4,12.96,8.1
2025-12-13T17:37:58Z,KHGR,4,39.2,14.832,9.27
2025-12-13T18:17:54Z,KHGR,5,41,11.124,6.952
2025-12-13T18:46:15Z,KHGR,6,42.8,11.124,6.952
2025-12-13T19:10:48Z,KHGR,6,42.8,11.124,6.952
2025-12-13T19:34:37Z,KHGR,6,42.8,11.124,6.952
2025-12-13T20:14:28Z,KHGR,6,42.8,0,0
2025-12-13T20:39:51Z,KHGR,6,42.8,14.832,9.27
2025-12-13T21:11:52Z,KHGR,5,41,14.832,9.27
2025-12-13T21:36:11Z,KHGR,4,39.2,11.124,6.952
2025-12-13T22:12:58Z,KHGR,4,39.2,7.416,4.635
2025-12-13T22:40:33Z,KHGR,3,37.4,7.416,4.635
2025-12-13T23:12:52Z,KHGR,3,37.4,7.416,4.635
2025-12-13T23:37:38Z,KHGR,3,37.4,0,0
2025-12-14T01:09:14Z,KHGR,3,37.4,11.124,6.952
2025-12-14T03:12:23Z,KHGR,1,33.8,7.416,4.635
2025-12-14T04:11:45Z,KHGR,1,33.8,0,0
2025-12-14T04:52:26Z,KHGR,1,33.8,5.544,3.465
2025-12-14T05:14:47Z,KHGR,1,33.8,5.544,3.465
2025-12-14T05:41:37Z,KHGR,1,33.8,7.416,4.635
2025-12-14T06:20:44Z,KHGR,1,33.8,0,0
2025-12-14T06:50:32Z,KHGR,1,33.8,0,0
2025-12-14T07:14:14Z,KHGR,1,33.8,9.252,5.782
2025-12-14T07:37:37Z,KHGR,1,33.8,9.252,5.782
2025-12-14T08:17:56Z,KHGR,1,33.8,18.504,11.565
2025-12-14T08:45:14Z,KHGR,0,32,12.96,8.1
2025-12-14T09:14:10Z,KHGR,-1,30.2,16.668,10.417
2025-12-14T09:39:21Z,KHGR,-1,30.2,0,0
2025-12-14T10:14:10Z,KHGR,-2,28.4,20.376,12.735
2025-12-14T10:42:12Z,KHGR,-2,28.4,0,0
2025-12-14T11:11:31Z,KHGR,-2,28.4,0,0
2025-12-14T11:34:57Z,KHGR,-3,26.6,24.084,15.052
2025-12-14T12:25:03Z,KHGR,-3,26.6,0,0
2025-12-14T13:04:01Z,KHGR,-4,24.8,0,0
2025-12-14T13:42:50Z,KHGR,-4,24.8,0,0
2025-12-14T14:12:58Z,KHGR,-4.4,24.08,0,0
2025-12-14T14:40:03Z,KHGR,-4,24.8,29.628,18.517
2025-12-14T15:13:33Z,KHGR,-4,24.8,29.628,18.517
2025-12-14T15:38:23Z,KHGR,-5,23,0,0
2025-12-14T16:15:26Z,KHGR,-5,23,0,0
2025-12-14T16:44:41Z,KHGR,-5,23,27.792,17.37
2025-12-14T17:12:09Z,KHGR,-5,23,0,0
2025-12-14T17:38:55Z,KHGR,-5,23,0,0
2025-12-14T18:19:11Z,KHGR,-6,21.2,37.044,23.152
2025-12-14T18:48:01Z,KHGR,-6,21.2,0,0
2025-12-14T19:10:52Z,KHGR,-6,21.2,0,0
2025-12-14T19:35:06Z,KHGR,-6,21.2,0,0
2025-12-14T20:15:05Z,KHGR,-7,19.4,33.336,20.835
2025-12-14T20:41:03Z,KHGR,-7,19.4,0,0
2025-12-14T21:12:24Z,KHGR,-7,19.4,0,0
2025-12-14T21:37:14Z,KHGR,-8,17.6,29.628,18.517
2025-12-14T22:13:15Z,KHGR,-8,17.6,24.084,15.052
2025-12-14T22:40:17Z,KHGR,-8,17.6,24.084,15.052
2025-12-14T23:13:07Z,KHGR,-8,17.6,29.628,18.517
2025-12-14T23:37:29Z,KHGR,-9,15.8,0,0
2025-12-15T01:07:16Z,KHGR,-8,17.6,29.628,18.517
2025-12-15T03:13:30Z,KHGR,-8,17.6,20.376,12.735
2025-12-15T04:16:03Z,KHGR,-8,17.6,22.212,13.882
2025-12-15T04:57:32Z,KHGR,-8,17.6,25.92,16.2
2025-12-15T05:22:30Z,KHGR,-8,17.6,18.504,11.565
